,ID,desc,cosine
965,DAV41785.1 ,MAG TPA: deoxyribosyltransferase [Bacteriophage sp.],0.055860161781311035
2354,DAV69445.1 ,MAG TPA: adenine-specific methyltransferase [Bacteriophage sp.],0.05588501691818237
180,DAV34923.1 ,MAG TPA: capsid protein [Bacteriophage sp.],0.05589139461517334
4673,DAV98692.1 ,MAG TPA: chromosome segregation protein [Bacteriophage sp.],0.05590623617172241
1197,DAV45801.1 ,MAG TPA: SH3 domain protein [Bacteriophage sp.],0.055924415588378906
1855,DAV62028.1 ,MAG TPA: Lysozyme [Bacteriophage sp.],0.05592614412307739
4059,DAV85298.1 ,"MAG TPA: HipB, HipA/DNA Complex, multidrug tolerance, autorepression, promoter.77A [Bacteriophage sp.]",0.05593150854110718
3028,DAV73836.1 ,MAG TPA: dCTP deaminase dUTPase [Bacteriophage sp.],0.05593985319137573
4062,DAV85301.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0559459924697876
31,DAV29252.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05594611167907715
344,DAV35554.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05595129728317261
2216,DAV68562.1 ,MAG TPA: 4Fe-4S single cluster domain protein [Bacteriophage sp.],0.05598104000091553
2244,DAV68590.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056059837341308594
1883,DAV64152.1 ,MAG TPA: Helix-turn-helix XRE-family like protein [Bacteriophage sp.],0.05606973171234131
3809,DAV83414.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05607724189758301
523,DAV37474.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.0560799241065979
3719,DAV82269.1 ,MAG TPA: Cell wall hydrolase autolysin [Bacteriophage sp.],0.056096434593200684
4110,DAV87443.1 ,"MAG TPA: Methicillin resistance regulatory protein mecI, MecI, repressor, methicillin, B-lactam.65A [Bacteriophage sp.]",0.05612742900848389
4427,DAV93029.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056165099143981934
4100,DAV87433.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05617237091064453
1151,DAV45215.1 ,MAG TPA: abortive infection protein [Bacteriophage sp.],0.05623692274093628
1351,DAV51034.1 ,MAG TPA: Protein of unknown function (DUF1016) [Bacteriophage sp.],0.056242406368255615
1003,DAV41823.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05625569820404053
27,DAV29248.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056275367736816406
4648,DAV97277.1 ,MAG TPA: SOS-response transcriptional repressor [Bacteriophage sp.],0.05628079175949097
2228,DAV68574.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.0562821626663208
4170,DAV89694.1 ,MAG TPA: chromosomal replication initiator protein [Bacteriophage sp.],0.05628710985183716
3357,DAV77837.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.0562896728515625
797,DAV39821.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05629175901412964
3972,DAV84903.1 ,MAG TPA: Protein of unknown function (DUF3920) [Bacteriophage sp.],0.056302547454833984
4587,DAV97104.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05631619691848755
4801,DAV98820.1 ,MAG TPA: Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [Bacteriophage sp.],0.05634152889251709
4085,DAV85324.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.056365787982940674
2195,DAV68164.1 ,MAG TPA: tail tubular protein [Bacteriophage sp.],0.05637502670288086
1424,DAV51198.1 ,MAG TPA: ECF sigma factor [Bacteriophage sp.],0.05638974905014038
1923,DAV64192.1 ,MAG TPA: dimeris T4 recombination endonuclease VII [Bacteriophage sp.],0.05639392137527466
4922,DAW00721.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.05640381574630737
1759,DAV58969.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.056458115577697754
132,DAV33602.1 ,MAG TPA: Minor structural protein [Bacteriophage sp.],0.05649363994598389
121,DAV29693.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056584715843200684
3548,DAV79655.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05658918619155884
2639,DAV73385.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.056615591049194336
1537,DAV53233.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0566326379776001
2053,DAV66258.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.05664104223251343
3827,DAV83432.1 ,MAG TPA: AP2 domain protein [Bacteriophage sp.],0.056641578674316406
1524,DAV53220.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.056653738021850586
4603,DAV97232.1 ,MAG TPA: Head Tail Connector Protein [Bacteriophage sp.],0.05666399002075195
198,DAV35347.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.05667048692703247
1703,DAV56489.1 ,MAG TPA: Transcriptional regulator [Bacteriophage sp.],0.05668962001800537
388,DAV36195.1 ,MAG TPA: Repressor protein CI [Bacteriophage sp.],0.0566980242729187
4286,DAV92242.1 ,MAG TPA: CW7 repeat protein [Bacteriophage sp.],0.05670356750488281
4909,DAW00708.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.05671274662017822
1154,DAV45218.1 ,MAG TPA: AAA ATPase [Bacteriophage sp.],0.05673891305923462
3683,DAV81970.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05678915977478027
4584,DAV97101.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056808412075042725
4604,DAV97233.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05683964490890503
1005,DAV41825.1 ,MAG TPA: HOLLIDAY JUNCTION RESOLVASE [Bacteriophage sp.],0.056860923767089844
416,DAV36545.1 ,MAG TPA: molecular chaperone DnaK [Bacteriophage sp.],0.0568615198135376
4749,DAV98768.1 ,MAG TPA: DNA primase [Bacteriophage sp.],0.056888699531555176
3457,DAV77937.1 ,"MAG TPA: Rho termination factor, N-terminal domain [Bacteriophage sp.]",0.05689579248428345
4383,DAV92918.1 ,MAG TPA: excisionase [Bacteriophage sp.],0.05690521001815796
23,DAV29244.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0569077730178833
1250,DAV49559.1 ,MAG TPA: Protein of unknown function (DUF1353) [Bacteriophage sp.],0.056908607482910156
1241,DAV45845.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056912243366241455
3772,DAV83377.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056917548179626465
1575,DAV56361.1 ,MAG TPA: homing endonuclease [Bacteriophage sp.],0.056928038597106934
1438,DAV51212.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056938767433166504
3938,DAV84359.1 ,MAG TPA: tail connector protein [Bacteriophage sp.],0.056965768337249756
4211,DAV90170.1 ,MAG TPA: KilAC domain protein [Bacteriophage sp.],0.056966960430145264
713,DAV39564.1 ,MAG TPA: LlaJI restriction endonuclease [Bacteriophage sp.],0.056969404220581055
1141,DAV44042.1 ,MAG TPA: 43 kDa tail protein [Bacteriophage sp.],0.05696970224380493
3685,DAV81972.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05701416730880737
753,DAV39777.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05705618858337402
3692,DAV81979.1 ,MAG TPA: dsDNA helicase [Bacteriophage sp.],0.05706179141998291
676,DAV38795.1 ,"MAG TPA: Lysozyme, partial [Bacteriophage sp.]",0.05706751346588135
4143,DAV89667.1 ,MAG TPA: holin [Bacteriophage sp.],0.05707138776779175
4002,DAV84933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057102322578430176
3711,DAV82261.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057117760181427
4531,DAV95030.1 ,MAG TPA: Large polyvalent protein associated domain 29 [Bacteriophage sp.],0.05713081359863281
3525,DAV79632.1 ,MAG TPA: Large polyvalent protein associated domain 29 [Bacteriophage sp.],0.05713081359863281
857,DAV41677.1 ,MAG TPA: Dihydrofolate reductase [Bacteriophage sp.],0.05713224411010742
516,DAV37467.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05713534355163574
2218,DAV68564.1 ,MAG TPA: capsid assembly protein [Bacteriophage sp.],0.05713605880737305
1114,DAV42957.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057137250900268555
4680,DAV98699.1 ,MAG TPA: DHFR protein [Bacteriophage sp.],0.0571557879447937
4242,DAV90201.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0571742057800293
4479,DAV94292.1 ,MAG TPA: Carbapenem-associated resistance protein [Bacteriophage sp.],0.057180583477020264
2055,DAV66260.1 ,MAG TPA: minor structural protein [Bacteriophage sp.],0.05718958377838135
1541,DAV53237.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05719882249832153
4162,DAV89686.1 ,MAG TPA: HICA protein [Bacteriophage sp.],0.05720782279968262
3724,DAV82274.1 ,"MAG TPA: Morphogenesis protein 1 wall, phi29, hydrolase, infection [Bacteriophage sp.]",0.05725210905075073
2199,DAV68168.1 ,MAG TPA: Primosomal protein 1 [Bacteriophage sp.],0.057268500328063965
3575,DAV80512.1 ,MAG TPA: distal tail protein [Bacteriophage sp.],0.05728459358215332
1103,DAV42946.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05728524923324585
3872,DAV83993.1 ,"MAG TPA: AAA domain protein, partial [Bacteriophage sp.]",0.05730706453323364
4467,DAV94280.1 ,MAG TPA: ribonuclease HI [Bacteriophage sp.],0.05731821060180664
1192,DAV45256.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057337284088134766
2079,DAV66284.1 ,MAG TPA: CII protein [Bacteriophage sp.],0.05734521150588989
4912,DAW00711.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057408154010772705
3340,DAV77733.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05741316080093384
3766,DAV83371.1 ,MAG TPA: Minor structural protein [Bacteriophage sp.],0.05741417407989502
3011,DAV73819.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.057416558265686035
3552,DAV79659.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0574381947517395
2230,DAV68576.1 ,MAG TPA: nucelotide kinase [Bacteriophage sp.],0.05744081735610962
444,DAV36573.1 ,MAG TPA: Protein of unknown function (DUF742) [Bacteriophage sp.],0.05747532844543457
3606,DAV80543.1 ,MAG TPA: Alginate and motility regulator [Bacteriophage sp.],0.057476162910461426
3898,DAV84319.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05747640132904053
3963,DAV84894.1 ,MAG TPA: ParA [Bacteriophage sp.],0.05750775337219238
1444,DAV51218.1 ,MAG TPA: Major head protein [Bacteriophage sp.],0.057508885860443115
2149,DAV66354.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.057514488697052
4249,DAV91371.1 ,MAG TPA: Terminase large subunit [Bacteriophage sp.],0.057543396949768066
3626,DAV80563.1 ,MAG TPA: zinc-ribbon family protein [Bacteriophage sp.],0.05755347013473511
1714,DAV58513.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0575602650642395
837,DAV41657.1 ,MAG TPA: Guanylate kinase [Bacteriophage sp.],0.05756181478500366
4882,DAV99712.1 ,MAG TPA: E protein [Bacteriophage sp.],0.05758577585220337
4131,DAV89415.1 ,"MAG TPA: Protein sopB, SopB, F plasmid, centromere.98A [Bacteriophage sp.]",0.057586073875427246
114,DAV29686.1 ,MAG TPA: protein of unknown function (DUF4248) [Bacteriophage sp.],0.05758976936340332
4219,DAV90178.1 ,MAG TPA: tail tube protein [Bacteriophage sp.],0.05759149789810181
3417,DAV77897.1 ,MAG TPA: Minor structural protein [Bacteriophage sp.],0.05759912729263306
4936,DAW00735.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05760270357131958
4869,DAV99699.1 ,MAG TPA: Relaxase Mobilization nuclease domain protein [Bacteriophage sp.],0.05761063098907471
4270,DAV91392.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057617366313934326
1525,DAV53221.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0576556921005249
1386,DAV51160.1 ,MAG TPA: L SHAPED TAIL FIBER PROTEIN [Bacteriophage sp.],0.057658612728118896
4473,DAV94286.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05768740177154541
3892,DAV84313.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05770009756088257
3916,DAV84337.1 ,MAG TPA: portal protein [Bacteriophage sp.],0.0577092170715332
1509,DAV52869.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05773192644119263
4823,DAV99502.1 ,MAG TPA: N-acetylmuramoyl-L-alanine amidase [Bacteriophage sp.],0.0577886700630188
4571,DAV95070.1 ,MAG TPA: protein of unknown function (DUF5067) [Bacteriophage sp.],0.05779820680618286
1526,DAV53222.1 ,"MAG TPA: PROTEIN/DNA Complex catalytic motif, Helix-turn-helix DNA [Bacteriophage sp.]",0.05781126022338867
569,DAV37715.1 ,"MAG TPA: RRN7 Zinc-finger of RNA-polymerase I-specific TFIIB, Rrn7 [Bacteriophage sp.]",0.057817935943603516
908,DAV41728.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05782085657119751
4292,DAV92248.1 ,MAG TPA: SITE SPECIFIC RECOMBINASE XERD [Bacteriophage sp.],0.05785280466079712
1248,DAV46398.1 ,MAG TPA: replication protein A [Bacteriophage sp.],0.05785304307937622
1440,DAV51214.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05791199207305908
1755,DAV58965.1 ,MAG TPA: holin protein [Bacteriophage sp.],0.05793827772140503
3405,DAV77885.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057946205139160156
1560,DAV56346.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.0579567551612854
1173,DAV45237.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05795782804489136
3959,DAV84890.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.0579645037651062
696,DAV39095.1 ,MAG TPA: receptor binding protein [Bacteriophage sp.],0.057968854904174805
3615,DAV80552.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05797755718231201
3547,DAV79654.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057981014251708984
974,DAV41794.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.058007657527923584
2348,DAV69439.1 ,MAG TPA: excinuclease ABC subunit [Bacteriophage sp.],0.05801302194595337
2389,DAV71122.1 ,MAG TPA: Cyclophilin type peptidyl-prolyl cis-trans isomerase [Bacteriophage sp.],0.058017611503601074
2390,DAV71123.1 ,MAG TPA: Cyclophilin type peptidyl-prolyl cis-trans isomerase [Bacteriophage sp.],0.058017611503601074
3565,DAV79672.1 ,MAG TPA: protein of unknown function (DUF5067) [Bacteriophage sp.],0.058055341243743896
3558,DAV79665.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058059513568878174
4566,DAV95065.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05806159973144531
2277,DAV69368.1 ,MAG TPA: SH3 domain protein [Bacteriophage sp.],0.05807363986968994
4250,DAV91372.1 ,MAG TPA: Large subunit terminase [Bacteriophage sp.],0.05807662010192871
4923,DAW00722.1 ,MAG TPA: holin protein [Bacteriophage sp.],0.058085858821868896
3583,DAV80520.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05812126398086548
1442,DAV51216.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058139920234680176
3458,DAV77938.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05816715955734253
4864,DAV99694.1 ,MAG TPA: SITE SPECIFIC RECOMBINASE XERD [Bacteriophage sp.],0.058173418045043945
2253,DAV68599.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05818241834640503
4660,DAV98088.1 ,MAG TPA: ssDNA binding protein [Bacteriophage sp.],0.05819225311279297
4521,DAV95020.1 ,MAG TPA: tail fiber protein [Bacteriophage sp.],0.058226823806762695
1238,DAV45842.1 ,MAG TPA: Major head protein [Bacteriophage sp.],0.05824357271194458
3599,DAV80536.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058244287967681885
4449,DAV94262.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05824488401412964
4239,DAV90198.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05824965238571167
4134,DAV89418.1 ,MAG TPA: transcription repressor [Bacteriophage sp.],0.05826491117477417
3742,DAV83347.1 ,MAG TPA: GIY-YIG nuclease superfamily protein [Bacteriophage sp.],0.05828046798706055
1403,DAV51177.1 ,MAG TPA: replisome organizer protein [Bacteriophage sp.],0.058288395404815674
720,DAV39571.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058303236961364746
599,DAV37745.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05830729007720947
1095,DAV42938.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05832171440124512
754,DAV39778.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05832505226135254
1737,DAV58947.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05838102102279663
3453,DAV77933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058406949043273926
852,DAV41672.1 ,MAG TPA: ComA-like protein [Bacteriophage sp.],0.058449625968933105
3005,DAV73751.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058455824851989746
747,DAV39771.1 ,MAG TPA: antirepressor protein [Bacteriophage sp.],0.05845886468887329
4678,DAV98697.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058466196060180664
4227,DAV90186.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05846649408340454
3424,DAV77904.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.05850940942764282
3805,DAV83410.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05853539705276489
3746,DAV83351.1 ,MAG TPA: Protein of unknown function (DUF739) [Bacteriophage sp.],0.0585477352142334
25,DAV29246.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05854976177215576
1207,DAV45811.1 ,MAG TPA: holin protein [Bacteriophage sp.],0.05855739116668701
4481,DAV94294.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05856442451477051
4051,DAV85290.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058569252490997314
515,DAV37466.1 ,MAG TPA: LysM [Bacteriophage sp.],0.05857205390930176
4455,DAV94268.1 ,MAG TPA: Reverse transcriptase [Bacteriophage sp.],0.058579862117767334
3339,DAV77732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058595478534698486
1025,DAV41845.1 ,MAG TPA: N terminal extension of bacteriophage endosialidase [Bacteriophage sp.],0.05859917402267456
4574,DAV95073.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058610498905181885
1753,DAV58963.1 ,MAG TPA: Cytosine specific methyltransferase [Bacteriophage sp.],0.05862784385681152
1567,DAV56353.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.05865424871444702
1045,DAV41865.1 ,MAG TPA: Zeta toxin [Bacteriophage sp.],0.058664917945861816
4914,DAW00713.1 ,MAG TPA: GIY-YIG nuclease superfamily protein [Bacteriophage sp.],0.05866724252700806
1202,DAV45806.1 ,MAG TPA: tail component protein [Bacteriophage sp.],0.05868810415267944
3289,DAV74125.1 ,MAG TPA: restriction enzyme [Bacteriophage sp.],0.05869007110595703
1232,DAV45836.1 ,MAG TPA: Protein of unknown function (DUF1492) [Bacteriophage sp.],0.05872374773025513
799,DAV39823.1 ,"MAG TPA: LAMBDA REPRESSOR (TRIPLE MUTANT)/DNA COMPLEX-DNA COMPLEX, DOUBLE HELIX, TRANSCRIPTION-DNA.1A [Bacteriophage sp.]",0.05875271558761597
342,DAV35552.1 ,MAG TPA: protein of unknown function (DUF4352) [Bacteriophage sp.],0.05875980854034424
4586,DAV97103.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058767735958099365
1600,DAV56386.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058783650398254395
4210,DAV90169.1 ,MAG TPA: Endodeoxyribonuclease RusA [Bacteriophage sp.],0.058803439140319824
200,DAV35349.1 ,MAG TPA: RloB-like protein [Bacteriophage sp.],0.05880773067474365
3447,DAV77927.1 ,"MAG TPA: NikA, BACTERIAL CONJUGATION, RELAXASE, DNA [Bacteriophage sp.]",0.05884242057800293
1540,DAV53236.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05884617567062378
2541,DAV73287.1 ,MAG TPA: endonuclease-like protein [Bacteriophage sp.],0.058860957622528076
120,DAV29692.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05887025594711304
3568,DAV79675.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05888783931732178
1175,DAV45239.1 ,MAG TPA: Fibritin C-terminal region [Bacteriophage sp.],0.05888861417770386
426,DAV36555.1 ,MAG TPA: ADP-ribose pyrophosphatase [Bacteriophage sp.],0.05889582633972168
4854,DAV99684.1 ,MAG TPA: cysteine-rich protein [Bacteriophage sp.],0.05892246961593628
1344,DAV51027.1 ,"MAG TPA: DNA primase, catalytic core [Bacteriophage sp.]",0.05892312526702881
3409,DAV77889.1 ,MAG TPA: Cas system-associated protein [Bacteriophage sp.],0.058931589126586914
2040,DAV65630.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.05893808603286743
