,ID,desc,cosine,euclidean
718,DAV39569.1 ,MAG TPA: Cell wall hydrolase autolysin [Bacteriophage sp.],0.08929729461669922,2.8103208541870117
2002,DAV64843.1 ,MAG TPA: Pyocin activator protein PrtN [Bacteriophage sp.],0.08063763380050659,2.810741662979126
3334,DAV77727.1 ,MAG TPA: portal protein [Bacteriophage sp.],0.04772686958312988,2.8110828399658203
2028,DAV65618.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04878842830657959,2.8116843700408936
683,DAV39082.1 ,MAG TPA: Protein of unknown function (DUF2577) [Bacteriophage sp.],0.06458693742752075,2.8120031356811523
2318,DAV69409.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04837554693222046,2.814088821411133
4202,DAV90161.1 ,MAG TPA: tail assembly protein [Bacteriophage sp.],0.055772244930267334,2.814145803451538
4439,DAV94252.1 ,MAG TPA: NTP-PPase-like protein [Bacteriophage sp.],0.07946008443832397,2.8141462802886963
413,DAV36542.1 ,MAG TPA: anaerobic ribonucleoside triphosphate reductase [Bacteriophage sp.],0.047802507877349854,2.815448760986328
4438,DAV94251.1 ,MAG TPA: tail assembly chaperone protein [Bacteriophage sp.],0.04991227388381958,2.8158867359161377
2197,DAV68166.1 ,MAG TPA: DNA packaging protein [Bacteriophage sp.],0.053860366344451904,2.816413164138794
1202,DAV45806.1 ,MAG TPA: tail component protein [Bacteriophage sp.],0.05868810415267944,2.816549062728882
4048,DAV85287.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07429534196853638,2.817183256149292
4112,DAV87445.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05134844779968262,2.817656993865967
3724,DAV82274.1 ,"MAG TPA: Morphogenesis protein 1 wall, phi29, hydrolase, infection [Bacteriophage sp.]",0.05725210905075073,2.8185160160064697
2547,DAV73293.1 ,MAG TPA: DNA binding protein [Bacteriophage sp.],0.06842398643493652,2.8189234733581543
1374,DAV51148.1 ,MAG TPA: peptidase [Bacteriophage sp.],0.05033457279205322,2.81953763961792
4638,DAV97267.1 ,MAG TPA: Host-nuclease inhibitor protein [Bacteriophage sp.],0.04759860038757324,2.819912910461426
860,DAV41680.1 ,MAG TPA: Baseplate wedge protein [Bacteriophage sp.],0.06326925754547119,2.8199832439422607
3688,DAV81975.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.054346680641174316,2.8202614784240723
521,DAV37472.1 ,MAG TPA: tail sheath protein [Bacteriophage sp.],0.06289118528366089,2.820289373397827
1787,DAV58997.1 ,MAG TPA: Myeloperoxidase [Bacteriophage sp.],0.05510401725769043,2.8206686973571777
2943,DAV73689.1 ,MAG TPA: RNA repair pathway protein [Bacteriophage sp.],0.047825515270233154,2.821863889694214
2536,DAV73282.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.05376189947128296,2.821882486343384
2677,DAV73423.1 ,MAG TPA: deoxynucleoside monophosphate kinase [Bacteriophage sp.],0.05047190189361572,2.8221278190612793
4393,DAV92995.1 ,MAG TPA: type II DNA binding protein [Bacteriophage sp.],0.0642121434211731,2.8223016262054443
1376,DAV51150.1 ,MAG TPA: Thymidylate synthase complementing protein [Bacteriophage sp.],0.047487854957580566,2.8232078552246094
1381,DAV51155.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.06667906045913696,2.8233046531677246
862,DAV41682.1 ,MAG TPA: Baseplate wedge protein [Bacteriophage sp.],0.060536086559295654,2.8235509395599365
4849,DAV99679.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08879488706588745,2.823686122894287
4115,DAV89399.1 ,MAG TPA: CetZ-like protein [Bacteriophage sp.],0.047303199768066406,2.8242833614349365
4577,DAV97094.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.04934960603713989,2.8243091106414795
4019,DAV85258.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.0555606484413147,2.8249032497406006
4603,DAV97232.1 ,MAG TPA: Head Tail Connector Protein [Bacteriophage sp.],0.05666399002075195,2.825836658477783
15,DAV29236.1 ,MAG TPA: minor tail protein [Bacteriophage sp.],0.06659460067749023,2.826976776123047
3570,DAV79677.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05504202842712402,2.8272271156311035
1250,DAV49559.1 ,MAG TPA: Protein of unknown function (DUF1353) [Bacteriophage sp.],0.056908607482910156,2.828190803527832
2078,DAV66283.1 ,MAG TPA: DNA-binding transcriptional regulator [Bacteriophage sp.],0.049730658531188965,2.828676700592041
4604,DAV97233.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05683964490890503,2.8291525840759277
3335,DAV77728.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.04950892925262451,2.829627513885498
85,DAV29657.1 ,MAG TPA: head to tail adaptor [Bacteriophage sp.],0.051213622093200684,2.829939365386963
1857,DAV62030.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.059646785259246826,2.830071449279785
636,DAV37782.1 ,MAG TPA: repressor [Bacteriophage sp.],0.05388236045837402,2.8307981491088867
3966,DAV84897.1 ,MAG TPA: holin [Bacteriophage sp.],0.06136512756347656,2.8319249153137207
199,DAV35348.1 ,MAG TPA: antirepressor protein [Bacteriophage sp.],0.053183794021606445,2.832191228866577
3577,DAV80514.1 ,MAG TPA: terminase small subunit [Bacteriophage sp.],0.050260722637176514,2.832674503326416
696,DAV39095.1 ,MAG TPA: receptor binding protein [Bacteriophage sp.],0.057968854904174805,2.8329811096191406
1925,DAV64194.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.052045226097106934,2.8337783813476562
517,DAV37468.1 ,MAG TPA: FHA domain [Bacteriophage sp.],0.06987011432647705,2.833810806274414
2215,DAV68561.1 ,MAG TPA: anaerobic ribonucleoside triphosphate reductase [Bacteriophage sp.],0.04736429452896118,2.8341567516326904
4596,DAV97225.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.07060563564300537,2.8342392444610596
197,DAV35346.1 ,"MAG TPA: DNA polymerase III, alpha subunit [Bacteriophage sp.]",0.05482673645019531,2.8358304500579834
3769,DAV83374.1 ,MAG TPA: YopX protein [Bacteriophage sp.],0.05964934825897217,2.8367111682891846
2506,DAV73252.1 ,MAG TPA: Sporulation related domain [Bacteriophage sp.],0.05534195899963379,2.8380303382873535
1062,DAV42905.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.06614333391189575,2.838225841522217
4578,DAV97095.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.052224576473236084,2.839024543762207
4078,DAV85317.1 ,"MAG TPA: Type III-A CRISPR-associated protein Csm1 complex, Type III-A, CRISPR-Cas.9A [Bacteriophage sp.]",0.045043885707855225,2.8396239280700684
28,DAV29249.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05583614110946655,2.840728759765625
2501,DAV73247.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07543617486953735,2.8437414169311523
4002,DAV84933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.057102322578430176,2.84407377243042
36,DAV29257.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05324608087539673,2.8446550369262695
4649,DAV98077.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.054674625396728516,2.8459789752960205
4085,DAV85324.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.056365787982940674,2.846125841140747
415,DAV36544.1 ,MAG TPA: molecular chaperone DnaK [Bacteriophage sp.],0.08274167776107788,2.846588134765625
1194,DAV45258.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.055552005767822266,2.8471202850341797
3457,DAV77937.1 ,"MAG TPA: Rho termination factor, N-terminal domain [Bacteriophage sp.]",0.05689579248428345,2.8486571311950684
825,DAV41022.1 ,MAG TPA: KAP family P-loop domain [Bacteriophage sp.],0.059766292572021484,2.848984479904175
2011,DAV64852.1 ,MAG TPA: collagen alpha 1(VIII) chain protein [Bacteriophage sp.],0.06823444366455078,2.8499627113342285
82,DAV29654.1 ,MAG TPA: tail morphogenesis protein [Bacteriophage sp.],0.06756550073623657,2.8502795696258545
1538,DAV53234.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05947721004486084,2.852280855178833
1068,DAV42911.1 ,MAG TPA: head closure knob [Bacteriophage sp.],0.055655598640441895,2.852982759475708
3339,DAV77732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058595478534698486,2.8533670902252197
3972,DAV84903.1 ,MAG TPA: Protein of unknown function (DUF3920) [Bacteriophage sp.],0.056302547454833984,2.853909730911255
2040,DAV65630.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.05893808603286743,2.8557701110839844
4003,DAV84934.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05492144823074341,2.856132745742798
1614,DAV56400.1 ,MAG TPA: terminase small subunit [Bacteriophage sp.],0.043695032596588135,2.857574462890625
4,DAV29225.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.052869200706481934,2.8576323986053467
1254,DAV49563.1 ,MAG TPA: deoxyuridine 5'-triphosphate nucleotidohydrolase [Bacteriophage sp.],0.07999932765960693,2.857855796813965
3892,DAV84313.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05770009756088257,2.858849048614502
997,DAV41817.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.054330408573150635,2.8592634201049805
4235,DAV90194.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04986304044723511,2.860036611557007
3779,DAV83384.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.045821964740753174,2.8600456714630127
3684,DAV81971.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.06037914752960205,2.860466480255127
2167,DAV66782.1 ,MAG TPA: CW7 repeat protein [Bacteriophage sp.],0.05114632844924927,2.8607289791107178
3571,DAV79678.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.06351065635681152,2.862316608428955
3635,DAV80572.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0547451376914978,2.864431381225586
1913,DAV64182.1 ,MAG TPA: contactin-4 [Bacteriophage sp.],0.05176091194152832,2.8654773235321045
714,DAV39565.1 ,MAG TPA: IS66 Orf2 like protein [Bacteriophage sp.],0.06569510698318481,2.866655111312866
1424,DAV51198.1 ,MAG TPA: ECF sigma factor [Bacteriophage sp.],0.05638974905014038,2.86799693107605
3526,DAV79633.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.053890109062194824,2.868206739425659
3882,DAV84003.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.05250328779220581,2.8682124614715576
3511,DAV79618.1 ,MAG TPA: Protein of unknown function (DUF1653) [Bacteriophage sp.],0.05254554748535156,2.8692588806152344
1071,DAV42914.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.049913227558135986,2.8695614337921143
689,DAV39088.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.08364558219909668,2.870380163192749
441,DAV36570.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05250364542007446,2.870656967163086
4247,DAV91369.1 ,MAG TPA: Meiotically up-regulated protein 113 [Bacteriophage sp.],0.06046426296234131,2.872812032699585
4592,DAV97221.1 ,MAG TPA: Protein of unknown function (DUF669) [Bacteriophage sp.],0.053497254848480225,2.873870611190796
2945,DAV73691.1 ,MAG TPA: putative dual-specificity RNA methyltransferase [Bacteriophage sp.],0.05464959144592285,2.8744056224823
3581,DAV80518.1 ,MAG TPA: Head Tail Connector Protein [Bacteriophage sp.],0.058999061584472656,2.8746988773345947
2060,DAV66265.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.051567256450653076,2.8747007846832275
238,DAV35387.1 ,MAG TPA: terminase small subunit [Bacteriophage sp.],0.04527878761291504,2.875312328338623
1380,DAV51154.1 ,MAG TPA: Major tail protein [Bacteriophage sp.],0.07541996240615845,2.87642502784729
607,DAV37753.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0496402382850647,2.877614736557007
1542,DAV56328.1 ,MAG TPA: thioredoxin-disulfide reductase [Bacteriophage sp.],0.09467381238937378,2.8777308464050293
3897,DAV84318.1 ,MAG TPA: upper collar protein [Bacteriophage sp.],0.04350435733795166,2.877737522125244
3285,DAV74121.1 ,MAG TPA: acetyltransferase [Bacteriophage sp.],0.06958174705505371,2.8784432411193848
1120,DAV42963.1 ,MAG TPA: Protein of unknown function (DUF968) [Bacteriophage sp.],0.05056357383728027,2.879343032836914
762,DAV39786.1 ,MAG TPA: Head Tail Connector Protein [Bacteriophage sp.],0.06815093755722046,2.88031268119812
3327,DAV77720.1 ,MAG TPA: type I neck protein [Bacteriophage sp.],0.0634949803352356,2.8806471824645996
4579,DAV97096.1 ,MAG TPA: tail tape measure protein [Bacteriophage sp.],0.06297123432159424,2.8815736770629883
1168,DAV45232.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.06844085454940796,2.8844285011291504
1735,DAV58945.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.06262362003326416,2.8844573497772217
3596,DAV80533.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.054798126220703125,2.8850128650665283
1923,DAV64192.1 ,MAG TPA: dimeris T4 recombination endonuclease VII [Bacteriophage sp.],0.05639392137527466,2.885862350463867
2540,DAV73286.1 ,MAG TPA: endonuclease-like protein [Bacteriophage sp.],0.05978327989578247,2.8873798847198486
2287,DAV69378.1 ,MAG TPA: DNA packaging protein gp3 [Bacteriophage sp.],0.046340763568878174,2.8876914978027344
4652,DAV98080.1 ,MAG TPA: upper collar protein [Bacteriophage sp.],0.044292151927948,2.8880748748779297
4133,DAV89417.1 ,MAG TPA: RNA dependent RNA polymerase [Bacteriophage sp.],0.047566115856170654,2.8883798122406006
2372,DAV69463.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05243802070617676,2.8893229961395264
2166,DAV66781.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0662083625793457,2.89052152633667
3615,DAV80552.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05797755718231201,2.891977071762085
2007,DAV64848.1 ,MAG TPA: DNA gyrase inhibitor [Bacteriophage sp.],0.051898956298828125,2.892594814300537
1870,DAV62043.1 ,MAG TPA: Protein of unknown function (DUF2634) [Bacteriophage sp.],0.06587368249893188,2.8942527770996094
2179,DAV66794.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05083060264587402,2.894442081451416
214,DAV35363.1 ,MAG TPA: SITE SPECIFIC RECOMBINASE XERD [Bacteriophage sp.],0.09281808137893677,2.8952748775482178
1984,DAV64825.1 ,MAG TPA: protein of unknown function (DUF542) [Bacteriophage sp.],0.05200141668319702,2.895305871963501
4920,DAW00719.1 ,MAG TPA: tail component protein [Bacteriophage sp.],0.06049233675003052,2.89548659324646
2212,DAV68558.1 ,MAG TPA: Fe-ADH-like protein [Bacteriophage sp.],0.06777435541152954,2.8960869312286377
4288,DAV92244.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.06497961282730103,2.8961968421936035
4584,DAV97101.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056808412075042725,2.896810531616211
4486,DAV94299.1 ,MAG TPA: putative tail-component [Bacteriophage sp.],0.0609470009803772,2.8974878787994385
32,DAV29253.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05456268787384033,2.8984124660491943
4201,DAV90160.1 ,MAG TPA: terminase small subunit [Bacteriophage sp.],0.06268817186355591,2.8996822834014893
2079,DAV66284.1 ,MAG TPA: CII protein [Bacteriophage sp.],0.05734521150588989,2.9017298221588135
1744,DAV58954.1 ,MAG TPA: tail component protein [Bacteriophage sp.],0.05912095308303833,2.902195453643799
246,DAV35395.1 ,MAG TPA: putative XkdM-like protein [Bacteriophage sp.],0.06224614381790161,2.904311180114746
4563,DAV95062.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.049880027770996094,2.9048573970794678
1601,DAV56387.1 ,MAG TPA: secretion system protein [Bacteriophage sp.],0.05366867780685425,2.905954599380493
389,DAV36196.1 ,MAG TPA: IrrE protein [Bacteriophage sp.],0.06772923469543457,2.9068329334259033
4908,DAW00707.1 ,MAG TPA: Cro/C1-type HTH DNA-binding domain protein [Bacteriophage sp.],0.06086081266403198,2.9069299697875977
565,DAV37711.1 ,"MAG TPA: N BRO family, N-terminal domain [Bacteriophage sp.]",0.043911099433898926,2.908092498779297
425,DAV36554.1 ,MAG TPA: peptidase [Bacteriophage sp.],0.061747729778289795,2.9082443714141846
4163,DAV89687.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.059818267822265625,2.9087235927581787
788,DAV39812.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.06675809621810913,2.9088144302368164
1522,DAV53218.1 ,MAG TPA: tail tape measure protein [Bacteriophage sp.],0.06482303142547607,2.909536361694336
4386,DAV92988.1 ,MAG TPA: LAGLIDADG-like domain [Bacteriophage sp.],0.06077092885971069,2.910536766052246
1701,DAV56487.1 ,MAG TPA: putative XkdM-like protein [Bacteriophage sp.],0.06262445449829102,2.9115333557128906
4271,DAV91393.1 ,MAG TPA: Helix-turn-helix of DDE superfamily endonuclease [Bacteriophage sp.],0.049578845500946045,2.911571741104126
4866,DAV99696.1 ,MAG TPA: Relaxase Mobilization nuclease domain protein [Bacteriophage sp.],0.0956072211265564,2.912135124206543
570,DAV37716.1 ,MAG TPA: DnaD-like replication protein [Bacteriophage sp.],0.05369216203689575,2.912231206893921
868,DAV41688.1 ,MAG TPA: baseplate wedge protein [Bacteriophage sp.],0.05931371450424194,2.9154765605926514
4017,DAV85256.1 ,MAG TPA: baseplate wedge protein [Bacteriophage sp.],0.06854385137557983,2.9156816005706787
3867,DAV83988.1 ,MAG TPA: addiction module antitoxin [Bacteriophage sp.],0.08755028247833252,2.915760040283203
1822,DAV59032.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05274844169616699,2.917635679244995
858,DAV41678.1 ,MAG TPA: Thymidylate synthase [Bacteriophage sp.],0.04465341567993164,2.917640209197998
850,DAV41670.1 ,MAG TPA: Cro/C1-type HTH DNA-binding domain protein [Bacteriophage sp.],0.05982375144958496,2.918067216873169
1163,DAV45227.1 ,MAG TPA: competence protein [Bacteriophage sp.],0.053776681423187256,2.918179512023926
917,DAV41737.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.051545798778533936,2.9196085929870605
2199,DAV68168.1 ,MAG TPA: Primosomal protein 1 [Bacteriophage sp.],0.057268500328063965,2.9201910495758057
27,DAV29248.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.056275367736816406,2.9202914237976074
1882,DAV64151.1 ,MAG TPA: Protein of unknown function (DUF1351) [Bacteriophage sp.],0.04515862464904785,2.9212212562561035
4673,DAV98692.1 ,MAG TPA: chromosome segregation protein [Bacteriophage sp.],0.05590623617172241,2.9225661754608154
4558,DAV95057.1 ,"MAG TPA: Rho termination factor, N-terminal domain [Bacteriophage sp.]",0.05247056484222412,2.922791004180908
859,DAV41679.1 ,MAG TPA: 5'-3' exonuclease [Bacteriophage sp.],0.05964571237564087,2.922889232635498
4973,DAW00772.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05401045083999634,2.923102617263794
1110,DAV42953.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05249357223510742,2.924215793609619
861,DAV41681.1 ,MAG TPA: baseplate protein [Bacteriophage sp.],0.048731446266174316,2.9251561164855957
4829,DAV99508.1 ,MAG TPA: DNA encapsidation protein [Bacteriophage sp.],0.04221844673156738,2.925374984741211
4591,DAV97220.1 ,MAG TPA: transcriptional regulator [Bacteriophage sp.],0.047752320766448975,2.9255521297454834
2639,DAV73385.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.056615591049194336,2.9257946014404297
1950,DAV64219.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04872775077819824,2.925849676132202
2195,DAV68164.1 ,MAG TPA: tail tubular protein [Bacteriophage sp.],0.05637502670288086,2.9260621070861816
350,DAV35560.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.061795711517333984,2.9269192218780518
1123,DAV42966.1 ,"MAG TPA: Putative transferase, nesg, ydcK, Structural Genomics.38A [Bacteriophage sp.]",0.07645159959793091,2.9272983074188232
